Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
32,#47,Iriemon  - Kageyama Satoshi Toyota Vitz III RS  [SR],NAT,30:38.5 [N],+17:50.0 +  6:32.1,37.9 55.2,6
32,#48,Shimizu Hiroyasu  - Yasui Takahiro Toyota Yaris  [SR],NAT,30:38.5 [N],+17:50.0 +  0.0,37.9 55.2,6
1,#18,Katsuta Takamoto  - Johnston Aaron Toyota GR Yaris Rally1,RC1,14:33.6,,92.8,7
2,#33,Evans Elfyn  - Martin Scott Toyota GR Yaris Rally1,RC1 M,14:34.7,+1.1 +  1.1,92.7 0.05,7
3,#17,Ogier Sébastien  - Landais V. Toyota GR Yaris Rally1,RC1 M,14:41.2,+7.6 +  6.5,92.0 0.34,7
4,#69,Rovanperä Kalle  - Halttunen J. Toyota GR Yaris Rally1,RC1 M,14:43.8,+10.2 +  2.6,91.8 0.45,7
5,#4,Lappi Esapekka  - Ferm Janne Hyundai i20 N Rally1,RC1 M,14:54.5,+20.9 +  10.7,90.7 0.93,7
6,#24,Munster Grégoire  - Louka Louis Ford Fiesta Rally2,RC2,15:14.5,+40.9 +  20.0,88.7 1.82,7
7,#20,Mikkelsen Andreas  - Eriksen T. Škoda Fabia RS Rally2,RC2,15:16.9,+43.3 +  2.4,88.5 1.92,7
8,#8,Tänak Ott  - Järveoja Martin Ford Puma Rally1,RC1 M,15:18.7,+45.1 +  1.8,88.3 2.00,7
9,#21,Gryazin Nikolay  - Aleksandrov K. Škoda Fabia RS Rally2,RC2,15:23.4,+49.8 +  4.7,87.8 2.21,7
10,#23,Kovalainen Heikki  - Kitagawa Sae Škoda Fabia R5,RC2,15:45.1,+1:11.5 +  21.7,85.8 3.17,7
11,#22,Kajetanowicz K.  - Szczepaniak M. Škoda Fabia RS Rally2,RC2,16:13.5,+1:39.9 +  28.4,83.3 4.43,7
12,#32,Katsuta Norihiko  - Kimura Yusuke Toyota GR Yaris Rally2 Concept,NAT,16:16.9,+1:43.3 +  3.4,83.0 4.58,7
13,#35,Arai Hiroki  - Tachikui Hiroki Peugeot 208 Rally4,RC4,16:22.9,+1:49.3 +  6.0,82.5 4.85,7
14,#26,Fukunaga Osamu  - Saida Misako Škoda Fabia Rally2 evo,RC2,16:41.8,+2:08.2 +  18.9,81.0 5.69,7
15,#25,Chwist Daniel  - Heller Kamil Škoda Fabia Rally2 evo,RC2,16:47.1,+2:13.5 +  5.3,80.5 5.93,7
16,#34,Arai Toshi  - Matsumoto Yuichi Subaru WRX S4 JP4 (VB),NAT,16:50.7,+2:17.1 +  3.6,80.2 6.09,7
17,#36,Shinkai Tomoyuki  - Ando Yuichi Toyota GR Yaris GR4 DAT Rally  [SR],NAT,16:51.3,+2:17.7 +  0.6,80.2 6.11,7
18,#28,Boland Eamonn  - MJ Citroën C3 Rally2,RC2,17:14.8,+2:41.2 +  23.5,78.4 7.15,7
19,#30,Imai Satoshi  - Farmer Jason Citroën C3 Rally2,RC2,17:51.1,+3:17.5 +  36.3,75.7 8.77,7
19,#31,Bailey Jason  - Peterson Shayne Ford Fiesta Rally3,RC3,17:51.1,+3:17.5 +  0.0,75.7 8.77,7
21,#38,Hotta Makoto  - Kawanishi Haruo Toyota GR Yaris,NAT,17:53.9,+3:20.3 +  2.8,75.5 8.89,7
22,#39,Murata Kosuke  - Umemoto Madoka Toyota GR Yaris,NAT,18:03.5,+3:29.9 +  9.6,74.9 9.32,7
23,#29,Díaz-Aboitiz M.  - Sanjuan de Eusebio R. Škoda Fabia RS Rally2,RC2,18:18.7,+3:45.1 +  15.2,73.8 9.99,7
24,#40,Yamamoto Yuta  - Tachikui Kazuko Toyota GR86,NAT,18:46.4,+4:12.8 +  27.7,72.0 11.2,7
25,#44,Nakayama Toru  - Matsuura Toshiro Toyota GR Yaris,NAT,20:08.0,+5:34.4 +  1:21.6,67.1 14.8,7
26,#41,Kunisawa Mitsuhiro  - Kihara M. Renault Clio Rally5,RC5,20:49.8,+6:16.2 +  41.8,64.9 16.7,7
27,#45,Takata Koji  - Sekimoto Takashi Toyota GR Yaris,NAT,21:22.6,+6:49.0 +  32.8,63.2 18.2,7
