Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
28,#59,Fontana Matteo - Arnaboldi A. Peugeot 208 Rally4,RC4,7:14.0,+1:23.4 +1.6,84.0 8.23,15
29,#57,Cartier Victor - Maye Marine Toyota Yaris Rally2-Kit,RC2,7:18.6,+1:28.0 +4.6,83.1 8.69,15
30,#40,Boland Eamonn - MJ Citroën C3 Rally2,RC2,7:18.8,+1:28.2 +0.2,83.1 8.71,15
31,#48,Rensonnet Tom - Dumont Loïc Ford Fiesta Rally3,RC3,7:19.2,+1:28.6 +0.4,83.0 8.75,15
32,#53,Majerčák Vlastimil - Slovák J. Ford Fiesta Rally2,RC2,7:28.4,+1:37.8 +9.2,81.3 9.65,15
33,#60,Oldani Marco - D'Agostino Pietro Peugeot 208 Rally4,RC4,7:32.0,+1:41.4 +3.6,80.7 10.0,15
34,#58,Schwarz Fabio - Rauber Tim Ford Fiesta Rally3,RC3,7:32.6,+1:42.0 +0.6,80.6 10.1,15
35,#52,Ravenščak Martin - Ravenščak D. Ford Fiesta Rally3,RC3,7:45.5,+1:54.9 +12.9,78.3 11.3,15
36,#55,László Zoltán - Zsiros Gábor Škoda Fabia Rally2 evo,RC2,7:46.3,+1:55.7 +0.8,78.2 11.4,15
37,#66,Pokos Jan - Ošlaj Viljem Peugeot 208 Rally4,RC4,7:52.5,+2:01.9 +6.2,77.2 12.0,15
38,#61,Jürgenson Romet - Oja Siim Ford Fiesta Rally4,RC4,7:54.7,+2:04.1 +2.2,76.8 12.3,15
39,#64,Hrvatin Tomas - Simčić Djani Renault Clio Rally4,RC4,7:58.4,+2:07.8 +3.7,76.2 12.6,15
40,#56,Zrinski Aleš - Vidmar Rok Škoda Fabia Rally2 evo,RC2,8:00.0,+2:09.4 +1.6,76.0 12.8,15
41,#65,Magličić Željko - Poljak Ivan Ford Fiesta Rally4,RC4,8:11.4,+2:20.8 +11.4,74.2 13.9,15
42,#71,Mandić Igor - Ivančić Albert Renault Clio Rally5,RC5,8:27.8,+2:37.2 +16.4,71.8 15.5,15
43,#39,Vossen Henk - van Hoek Radboud Škoda Fabia Rally2 evo,RC2,8:34.1,+2:43.5 +6.3,70.9 16.1,15
44,#68,Čičko Vjekoslav - Kokolić Eugen Renault Clio Rally5,RC5,8:38.8,+2:48.2 +4.7,70.3 16.6,15
45,#70,Šekuljica Slaven - Petrović Damir Renault Clio Rally5,RC5,8:43.2,+2:52.6 +4.4,69.7 17.0,15
46,#67,Lončarić Marko - Krnjić Gabrijel Renault Clio Rally4,RC4,9:09.7,+3:19.1 +26.5,66.3 19.7,15
47,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1  [SR],RC1 M,15:50.6 [N],+10:00.0 +6:40.9,38.4 59.2,15
