Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Bernardi Valte,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,68,422.8
Trentin Angelo,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,69,436.6
Olevano Alessa,ver 55,8,dOrcia,6-7/04/2024,Gravel,Italy,70,438.9
Ciuffi Tommaso,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,1,149.1
Tempestini Sim,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,2,149.3
Hoelbling Luca,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,3,149.3
Battistolli A.,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,4,150.3
Zaldivar F.  -,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,5,151.1
Quilichini J. ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,6,153.3
Grossi A.  - C,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,7,153.9
Taddei Alessan,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,8,154.0
Epis Filippo  ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,9,154.5
Müller Liam  -,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,10,155.6
Venturini H.  ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,11,155.7
Vagnini Jader ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,12,156.8
Tiramani Chris,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,13,157.7
Squarcialupi M,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,14,157.8
Scandola Umber,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,15,157.9
Oldrati Enrico,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,16,158.4
Gianesini Marc,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,17,159.0
Tali Nicola  -,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,18,159.7
Dati Emanuele ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,19,160.0
László Martin ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,20,160.8
Romagna Simone,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,21,160.9
Roncoroni Marc,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,22,161.5
Fontana Matteo,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,23,162.1
Molinaro Tamar,Female,9,dOrcia,6-7/04/2024,Gravel,Italy,24,162.9
Zorzi Alessand,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,25,162.9
Cobbe Luciano ,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,26,163.2
Farina Fabio  ,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,27,163.4
Travaglia Aron,N5,9,dOrcia,6-7/04/2024,Gravel,Italy,28,164.8
Callegaro Fabi,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,29,165.6
Cazzaro Nicola,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,30,166.1
Bizzarri Stefa,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,31,166.3
Cuzma Bogdan  ,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,32,166.4
Barone Jr.  - ,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,33,166.6
Bartolini Davi,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,34,167.6
Negri Alessand,N5,9,dOrcia,6-7/04/2024,Gravel,Italy,35,167.7
Marrone Fabriz,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,36,168.3
Tosetto Paolo ,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,37,170.1
Marchioro Nico,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,38,170.1
Prosenc Borut ,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,39,170.3
Cazzaro Andrea,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,40,170.8
Marrone Stefan,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,41,171.4
Ciaramitaro S.,Rally2,9,dOrcia,6-7/04/2024,Gravel,Italy,42,171.7
Solitro Fabio ,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,43,173.1
Leuratti Giorg,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,44,174.6
Rigo Riccardo ,N5,9,dOrcia,6-7/04/2024,Gravel,Italy,45,174.7
Caldart Claudi,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,46,174.8
Bizzozero Davi,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,47,176.8
Biondi S.  - S,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,48,177.6
Bitti Giuseppe,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,49,179.8
Sipsz Mauro  -,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,50,181.3
Martinelli Sam,R3,9,dOrcia,6-7/04/2024,Gravel,Italy,51,183.0
Frisiero Giaco,N5,9,dOrcia,6-7/04/2024,Gravel,Italy,52,183.3
Sotiropoulos N,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,53,183.5
Santoni Leonar,ly4/R2,9,dOrcia,6-7/04/2024,Gravel,Italy,54,185.4
Savio Michael ,Rally5,9,dOrcia,6-7/04/2024,Gravel,Italy,55,187.1
Stella Manuele,Rally5,9,dOrcia,6-7/04/2024,Gravel,Italy,56,187.3
Piccardo Andre,ly4/R2,9,dOrcia,6-7/04/2024,Gravel,Italy,57,190.5
Scalzotto Andr,6 Plus,9,dOrcia,6-7/04/2024,Gravel,Italy,58,191.0
Stocchero Fabi,A5,9,dOrcia,6-7/04/2024,Gravel,Italy,59,194.8
Stoppioni Save,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,60,197.8
Diserò Luca  -,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,61,199.6
Todeschini Dav,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,62,199.6
Mobilia Pompil,Rally4,9,dOrcia,6-7/04/2024,Gravel,Italy,63,200.6
Olevano Alessa,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,64,212.0
Bardin Gianni ,Rally5,9,dOrcia,6-7/04/2024,Gravel,Italy,65,213.0
Trentin Angelo,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,66,224.6
Bernardi Valte,ver 55,9,dOrcia,6-7/04/2024,Gravel,Italy,67,234.3
Lani Alessandr,der 25,9,dOrcia,6-7/04/2024,Gravel,Italy,68,244.6
