Crew,Gr/Cl,ss,Race,date,surface,competition,cou,time_SS_sec
Lorenzon Filip,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,20,337.8
Bassetto Ricca,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,21,340.9
Ghelfi Loris  ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,22,341.2
Zantedeschi Di,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,23,341.7
Borsoi Elvis  ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,24,342.6
Marchioro Anto,N4,3,Prealpi,10/12/2023,gravel,-,25,344.4
Tosetto Paolo ,Rally3 Under 25,3,Prealpi,10/12/2023,gravel,-,26,348.2
Fiora Federico,N4,3,Prealpi,10/12/2023,gravel,-,27,356.4
Sporzon Elvis ,Rally3,3,Prealpi,10/12/2023,gravel,-,28,356.5
Bardin Gianni ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,29,357.0
Cocco Giovanni,Rally4,3,Prealpi,10/12/2023,gravel,-,30,359.5
Spagnol Jason ,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,31,361.2
Sulmoni Paolo ,N4,3,Prealpi,10/12/2023,gravel,-,32,362.8
Diserò Luca  -,Rally4,3,Prealpi,10/12/2023,gravel,-,33,363.2
Toffoli Bryan ,Rally4,3,Prealpi,10/12/2023,gravel,-,34,363.3
Nardi Devid  -,Rally4/R2 Under 25,3,Prealpi,10/12/2023,gravel,-,35,363.4
De Tisi Pietro,Rally4,3,Prealpi,10/12/2023,gravel,-,36,363.6
Miotto Stefano,N3,3,Prealpi,10/12/2023,gravel,-,37,364.5
Gheno Tobia  -,Rally4,3,Prealpi,10/12/2023,gravel,-,38,364.9
Rossetto Osvy ,Rally4,3,Prealpi,10/12/2023,gravel,-,39,365.9
Cadamuro Flavi,N4,3,Prealpi,10/12/2023,gravel,-,40,366.1
Maggiolo Matte,N4,3,Prealpi,10/12/2023,gravel,-,41,366.2
Pagnan Alex  -,Rally4,3,Prealpi,10/12/2023,gravel,-,42,366.3
Cappellati Rud,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,43,366.6
Casonato Rober,Rally4,3,Prealpi,10/12/2023,gravel,-,44,367.2
Da Ros Matteo ,N5,3,Prealpi,10/12/2023,gravel,-,45,368.2
Ramponi Paolo ,Rally4 Under 25,3,Prealpi,10/12/2023,gravel,-,46,368.6
Pintarelli Mat,Rally4,3,Prealpi,10/12/2023,gravel,-,47,369.0
Puppato Albert,Rally4,3,Prealpi,10/12/2023,gravel,-,48,369.2
Prosenc Borut ,Rally4,3,Prealpi,10/12/2023,gravel,-,49,370.3
Trevisiol Stef,N4,3,Prealpi,10/12/2023,gravel,-,50,371.0
Favero Marco  ,Rally4/R2 Under 25,3,Prealpi,10/12/2023,gravel,-,51,372.1
Recchia Marco ,N3,3,Prealpi,10/12/2023,gravel,-,52,372.3
Bouvier Omar  ,Rally5,3,Prealpi,10/12/2023,gravel,-,53,373.1
Casarotto Andr,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,54,373.3
Possamai Alex ,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,55,373.3
Cattelan Massi,A8,3,Prealpi,10/12/2023,gravel,-,56,374.2
Stevanato Elia,Rally4,3,Prealpi,10/12/2023,gravel,-,57,374.2
Baldan Stefano,Rally3,3,Prealpi,10/12/2023,gravel,-,58,374.3
Pigozzo Enrico,Rally4,3,Prealpi,10/12/2023,gravel,-,59,374.6
Godino Bruno  ,Rally5,3,Prealpi,10/12/2023,gravel,-,60,374.9
Della Maddalen,Rally5,3,Prealpi,10/12/2023,gravel,-,61,375.1
Frigo Giulio  ,Rally4,3,Prealpi,10/12/2023,gravel,-,62,375.2
Callegaro Ricc,Rally4,3,Prealpi,10/12/2023,gravel,-,63,375.6
Chiesura Matti,A6,3,Prealpi,10/12/2023,gravel,-,64,377.5
Cairoli Mirko ,N3,3,Prealpi,10/12/2023,gravel,-,65,378.9
Francesconi D.,Rally5,3,Prealpi,10/12/2023,gravel,-,66,379.2
Strabello Paol,Rally4,3,Prealpi,10/12/2023,gravel,-,67,379.4
Zimmermann Seb,K11,3,Prealpi,10/12/2023,gravel,-,68,379.9
Pizzolato N.  ,A8,3,Prealpi,10/12/2023,gravel,-,69,380.4
Moretto Federi,Rally4,3,Prealpi,10/12/2023,gravel,-,70,380.4
De Marco Franc,Rally4,3,Prealpi,10/12/2023,gravel,-,71,381.0
Mazzonelli A. ,Rally4,3,Prealpi,10/12/2023,gravel,-,72,381.8
Brik  - Michel,Rally5,3,Prealpi,10/12/2023,gravel,-,73,382.1
Mettifogo Manu,Rally5,3,Prealpi,10/12/2023,gravel,-,74,382.1
Roncadori Stef,Rally4,3,Prealpi,10/12/2023,gravel,-,75,382.3
Madrassi Sandr,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,76,382.6
Foffano Cristi,Rally4,3,Prealpi,10/12/2023,gravel,-,77,382.9
Consalter Igor,Rally5 Under 25,3,Prealpi,10/12/2023,gravel,-,78,383.1
Gabrici Fabio ,Rally4,3,Prealpi,10/12/2023,gravel,-,79,387.0
Mattiuz Alessi,A7,3,Prealpi,10/12/2023,gravel,-,80,387.5
Pignani Elia  ,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,81,389.3
Citron Marco  ,A5,3,Prealpi,10/12/2023,gravel,-,82,389.9
Penello Andrea,Rally4 Under 25,3,Prealpi,10/12/2023,gravel,-,83,390.7
Stocchero Fabi,RS 1.6 Plus,3,Prealpi,10/12/2023,gravel,-,84,391.2
Manera Luca  -,Ra5N,3,Prealpi,10/12/2023,gravel,-,85,394.0
Lovisetto Gian,Rally4,3,Prealpi,10/12/2023,gravel,-,86,394.6
Dal Cin Wilmo ,N2,3,Prealpi,10/12/2023,gravel,-,87,394.7
Marafon Ennio ,N3,3,Prealpi,10/12/2023,gravel,-,88,403.3
Gozzoli Stefan,Ra5H,3,Prealpi,10/12/2023,gravel,-,89,403.4
Milani Michele,N4,3,Prealpi,10/12/2023,gravel,-,90,403.5
Landolfi Diego,Rally5,3,Prealpi,10/12/2023,gravel,-,91,403.6
Trentin Angelo,A7,3,Prealpi,10/12/2023,gravel,-,92,414.6
Cesaro Simone ,RS 1.6 Plus,3,Prealpi,10/12/2023,gravel,-,93,416.7
Battistuzzi C.,Rally5/R1,3,Prealpi,10/12/2023,gravel,-,94,417.6
Dalla Vecchia ,Rally4/R2,3,Prealpi,10/12/2023,gravel,-,95,418.8
Zanarella Anto,A6,3,Prealpi,10/12/2023,gravel,-,96,421.5
Rivoira Carlo ,R5/Rally2,3,Prealpi,10/12/2023,gravel,-,97,425.2
De Sanctis F. ,Rally4,3,Prealpi,10/12/2023,gravel,-,98,427.3
Romagna Simone,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,1,319.2
Vagnini Jader ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,2,320.9
Marchioro Nico,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,3,323.0
Oriella Paolo ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,4,325.2
Sandrin Andrea,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,5,327.2
Zecchin Emanue,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,6,327.7
Spagolla Alber,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,7,327.8
Toffano Giovan,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,8,328.1
Sambugaro Mich,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,9,329.3
Pesavento Paol,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,10,329.6
Codato Mattia ,R5/Rally2,4,Prealpi,10/12/2023,gravel,-,11,329.9
