Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
21,#49,Villardi Luca  - Guglielmi Michael Peugeot 208 Rally4,Rally4,4:32.2,+16.7 +  0.3,80.8 2.73,3
22,#31,Dedo  - Barbaro Giovanni Renault Clio N5,N5,4:32.8,+17.3 +  0.6,80.6 2.83,3
23,#21,Turatello Francesco  - Mometti R. Å koda Fabia Rally2 evo,R5/Rally2,4:34.4,+18.9 +  1.6,80.2 3.09,3
24,#24,Gheno Tobia  - Oriella Paolo Å koda Fabia Rally2 evo,R5/Rally2,4:36.1,+20.6 +  1.7,79.7 3.37,3
25,#38,Sentinelli S.  - Andriollo D. Renault Clio S1600,S1600,4:36.4,+20.9 +  0.3,79.6 3.42,3
25,#75,Cogo Claudio  - Guadagnin Carlo Renault Clio Williams,A7,4:36.4,+20.9 +  0.0,79.6 3.42,3
27,#28,Marti William  - Cecchi A. Hyundai i20 N Rally2,R5/Rally2,4:40.7,+25.2 +  4.3,78.4 4.12,3
28,#20,Ongaro Germano  - Maggiolino F. Å koda Fabia R5,R5/Rally2,4:40.8,+25.3 +  0.1,78.3 4.14,3
29,#43,Carraro Mirko  - Lazzarotto Fabio Peugeot 208 R2,Rally4,4:41.0,+25.5 +  0.2,78.3 4.17,3
30,#107,Ghion Mattia  - Lorenzin Vanessa Peugeot 106 Rallye,A6,4:42.2,+26.7 +  1.2,77.9 4.37,3
31,#51,Vanzetto Filippo  - Simioni G. Peugeot 208 Rally4,Rally4,4:44.3,+28.8 +  2.1,77.4 4.71,3
32,#37,Rocca Gabriele  - Miari Davide Renault Clio S1600,S1600,4:45.5,+30.0 +  1.2,77.0 4.91,3
32,#79,Grossule Matteo  - Corradi A. Renault Clio Williams,A7,4:45.5,+30.0 +  0.0,77.0 4.91,3
34,#119,Tessari Sascha  - Panato T. CitroÃ«n Saxo VTS,N2 Under 25,4:45.6,+30.1 +  0.1,77.0 4.93,3
35,#108,Nonnato Filippo  - Mogentale C. Peugeot 106 Rallye,A6,4:46.2,+30.7 +  0.6,76.9 5.02,3
36,#35,Bulfon Rudy  - Spangaro Thomas Renault Clio S1600,S1600,4:46.6,+31.1 +  0.4,76.7 5.09,3
37,#50,Scalco Leonardo  - Toffano Mattia Peugeot 208 R2,Rally4,4:46.8,+31.3 +  0.2,76.7 5.12,3
37,#106,Zanon Andrea  - Filippozzi Lisa Peugeot 106 Rallye,A6,4:46.8,+31.3 +  0.0,76.7 5.12,3
39,#52,Frigo Riccardo  - Pesavento E. Peugeot 208 R2,Rally4,4:47.5,+32.0 +  0.7,76.5 5.24,3
40,#48,Brunello Stefano  - Corradini G. Peugeot 208 R2,Rally4,4:48.4,+32.9 +  0.9,76.3 5.38,3
41,#77,Miu Nelso  - Calligaro Giulio Renault Clio Williams,A7,4:48.9,+33.4 +  0.5,76.1 5.47,3
42,#73,Doriguzzi Breatta A.  - De Cecco L. Renault Clio Williams,A7 Female,4:49.9,+34.4 +  1.0,75.9 5.63,3
43,#47,Irlacher Wolfgang  - Retzer Lisa Peugeot 208 Rally4,Rally4,4:50.3,+34.8 +  0.4,75.8 5.70,3
44,#86,Dall'Osto Nicola  - Croce Silvia Renault Clio RS,N3,4:50.5,+35.0 +  0.2,75.7 5.73,3
45,#88,Mezzalira NicolÃ²  - Ronzani C. Renault Clio RS Light,N3,4:50.9,+35.4 +  0.4,75.6 5.79,3
46,#78,Camporese Fabio  - Candusso Moira Renault Clio Williams,A7,4:51.8,+36.3 +  0.9,75.4 5.94,3
46,#89,Puppato Alberto  - Barison Michele Renault Clio RS,N3,4:51.8,+36.3 +  0.0,75.4 5.94,3
48,#122,Spiller Federico  - Ambrosini Luca Peugeot 106 Rallye,N2,4:52.5,+37.0 +  0.7,75.2 6.06,3
49,#100,PellÃ¨ Roberto  - Righetti Mattia Renault Clio Rally5,Rally5,4:52.7,+37.2 +  0.2,75.1 6.09,3
50,#34,Milani Michele  - Camazzola C. Mitsubishi Lancer Evo VII,N4,4:52.8,+37.3 +  0.1,75.1 6.10,3
51,#44,Pagnan Alex  - Mondin Livio Peugeot 208 Rally4,Rally4,4:53.6,+38.1 +  0.8,74.9 6.24,3
52,#120,De Barba Matteo  - Piceno Denis Peugeot 106 Rallye,N2,4:53.9,+38.4 +  0.3,74.8 6.28,3
53,#70,Rousopoulos Christos  - Pappas N. Peugeot 208 Rally4,Rally4,4:54.3,+38.8 +  0.4,74.7 6.35,3
53,#92,Costalunga Giovanni  - Clerici S. Renault Clio Williams,N3,4:54.3,+38.8 +  0.0,74.7 6.35,3
55,#121,Scapin Gaetano  - Tinazzo Mirko Peugeot 106 Rallye,N2,4:55.6,+40.1 +  1.3,74.4 6.56,3
56,#32,Panato Tiziano  - ZandonÃ Michele Peugeot 207 S2000,S2000,4:56.5,+41.0 +  0.9,74.2 6.71,3
57,#95,Visentin Alan  - Mattucci Lorenzo Renault Clio Rally5,Rally5,4:56.6,+41.1 +  0.1,74.2 6.73,3
58,#74,Doriguzzi Breatta F.  - Moruzzi G. Renault Clio Williams,A7,4:56.8,+41.3 +  0.2,74.1 6.76,3
59,#42,Pellizzaro Marco  - Melotti Marco Peugeot 208 R2,Rally4,4:57.7,+42.2 +  0.9,73.9 6.91,3
60,#97,Pietribiasi Stefano  - Parise G. Renault Clio Rally5,Rally5,4:57.8,+42.3 +  0.1,73.9 6.92,3
61,#105,Pontalto Michele  - Durat Jessica Peugeot 106,A6,4:57.9,+42.4 +  0.1,73.8 6.94,3
62,#85,Mason Alessandro  - Giacomin G. Renault Clio RS,N3,4:59.1,+43.6 +  1.2,73.5 7.14,3
63,#90,Marini Alberto  - Morina Giuseppe Renault Clio RS,N3,4:59.8,+44.3 +  0.7,73.4 7.25,3
64,#87,Pederiva Ivano  - Gretter Daniele Renault Clio RS,N3,5:00.1,+44.6 +  0.3,73.3 7.30,3
65,#54,Vanin Davide  - Cumerlato Mauro Peugeot 208 Rally4,Rally4,5:00.6,+45.1 +  0.5,73.2 7.38,3
66,#110,Alessio Michele Luca  - Menegon M. Peugeot 106 S16,A6,5:00.7,+45.2 +  0.1,73.1 7.40,3
