Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
17,#1,Koukeas Efstathios  - Spirou K. Ford Fiesta R5,C1,6:05.81,+41.63 +  1.05,80.2 5.11,5
18,#33,Papazoglou L.  - Nikolopoulou M. Lancia Delta Integrale,4 2000+,6:11.31,+47.13 +  5.50,79.0 5.78,5
19,#16,Zois Dimitris  - Kollias Ioannis Peugeot 208 R2,C5 F2,6:14.70,+50.52 +  3.39,78.3 6.20,5
20,#37,Tsalamatas Ioannis  - Zografos L. Peugeot 309 GTI 16,4,6:15.06,+50.88 +  0.36,78.2 6.24,5
21,#36,Gerovassilis A.  - Verikakis K. Fiat 131 Racing,4 2000,6:16.82,+52.64 +  1.76,77.9 6.46,5
22,#35,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,6:21.84,+57.66 +  5.02,76.8 7.07,5
23,#34,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,6:27.15,+1:02.97 +  5.31,75.8 7.73,5
24,#31,Melas D.  - Vardaxis S. Porsche 911 Carrera RS 3.0,2,6:31.02,+1:06.84 +  3.87,75.0 8.20,5
25,#28,Pakkos F.  - Papachristopoulos V. Opel Manta 200,C3 F2,6:59.72,+1:35.54 +  28.70,69.9 11.7,5
26,#27,Chrissafi Marina  - Manouskos N. Citroën Saxo VTS,C6 F2,7:41.18,+2:17.00 +  41.46,63.6 16.8,5
1,#3,Avgeropoulos C.  - Giavassis S. Citroën Saxo Kit Car,C4 F2,3:56.95,,122.8,6
2,#4,Nomikos Andreas  - Mataliotakis A. Škoda Fabia S2000,C1,4:08.56,+11.61 +  11.61,117.0 1.44,6
3,#9,Moschos A.  - Samartzis I. Renault Clio Kit Car,C3 F2,4:09.43,+12.48 +  0.87,116.6 1.54,6
4,#29,Stafilopatis M.  - Chatzirigas G. Lancia Delta Integrale 16V,4 2000+,4:09.63,+12.68 +  0.20,116.5 1.57,6
5,#12,Kapralos D.  - Karathanassis K. Opel Astra G OPC,C3 F2,4:14.80,+17.85 +  5.17,114.2 2.21,6
6,#6,Karathanassis N.  - Karathanassis V. Honda Civic Type-R EP3,C5 F2,4:15.55,+18.60 +  0.75,113.8 2.30,6
7,#14,Rekkas Viktoras  - Karliotis K. Citroën Saxo VTS,C6 F2,4:19.24,+22.29 +  3.69,112.2 2.76,6
8,#20,Benoukas Marinos  - Labrakis D. Peugeot 106,C6 F2,4:21.02,+24.07 +  1.78,111.4 2.98,6
9,#19,Rekkas Panangelos  - Menounos A. Peugeot 106 S16,C6 F2,4:21.16,+24.21 +  0.14,111.4 3.00,6
10,#11,Margaronis A.  - Kalyviotis A. Peugeot 306 Maxi,C3 F2,4:22.24,+25.29 +  1.08,110.9 3.13,6
