Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
9,#37,Bailey Jason - Peterson Shayne Ford Fiesta Rally3,RC3,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#38,Spitalier Patrice - Spitalier N. Renault Clio Rally5,RC5,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#39,Uriostegui Gustavo - Zapata Armando Renault Clio Rally5,RC5,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#41,Maggio Rodriguez R. - Pimentel M. Renault Clio Rally5,RC5,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
9,#42,Retama Emiliano - Retama Diego Renault Clio Rally5,RC5,9:47.2 [N],+1:11.6 +0.0,90.9 4.83,11
1,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,14:38.1,,92.5,12
2,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,14:38.8,+0.7 +0.7,92.4 0.03,12
3,#17,Ogier SÃ©bastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,14:39.5,+1.4 +0.7,92.3 0.06,12
4,#69,RovanperÃ¤ Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,14:44.8,+6.7 +5.3,91.8 0.30,12
5,#6,Sordo Dani - Carrera CÃ¡ndido Hyundai i20 N Rally1,RC1 M,14:50.4,+12.3 +5.6,91.2 0.55,12
6,#8,TÃ¤nak Ott - JÃ¤rveoja Martin Ford Puma Rally1,RC1 M,14:57.4,+19.3 +7.0,90.5 0.86,12
7,#7,Loubet Pierre-Louis - Gilsoul N. Ford Puma Rally1,RC1 M,15:13.1,+35.0 +15.7,88.9 1.55,12
8,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,15:14.9,+36.8 +1.8,88.8 1.63,12
9,#9,Serderidis Jourdan - Miclotte F. Ford Puma Rally1,RC1,16:40.2,+2:02.1 +1:25.3,81.2 5.41,12
9,#20,Greensmith Gus - Andersson Jonas Å koda Fabia RS Rally2,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#21,Solberg Oliver - Edmondson Elliott Å koda Fabia RS Rally2,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#22,Fourmaux Adrien - Coria Alexandre Ford Fiesta Rally2,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#24,Lindholm Emil - HÃ¤mÃ¤lÃ¤inen Reeta Å koda Fabia Rally2 evo,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#25,Kajetanowicz K. - Szczepaniak M. Å koda Fabia Rally2 evo,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#26,Prokop Martin - Ernst Michal Ford Fiesta Rally2,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#27,Chwist Daniel - Heller Kamil Å koda Fabia Rally2 evo,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#28,Castro Eduardo - Mussano Fernando Å koda Fabia Rally2 evo,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#29,MartÃ­nez Fontena J. - Alvarez Nicholson A. Å koda Fabia R5,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#30,DomÃ­nguez Jr. Diego - PeÃ±ate R. Ford Fiesta Rally3,RC3,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#31,Cordero Jr. Ricardo - HernÃ¡ndez M. CitroÃ«n C3 Rally2,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#32,Granados Miguel - MartÃ­ Marc Å koda Fabia Rally2 evo,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#34,Salas Carlos - Zapata Ortega Jaime Å koda Fabia R5,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#35,Coyne John - Treacy Eoin Ford Fiesta Rally2,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#36,Mauro SÃ¡nchez A. - Sanjuan de Eusebio D. Å koda Fabia Rally2 evo,RC2,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#37,Bailey Jason - Peterson Shayne Ford Fiesta Rally3,RC3,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#38,Spitalier Patrice - Spitalier N. Renault Clio Rally5,RC5,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#39,Uriostegui Gustavo - Zapata Armando Renault Clio Rally5,RC5,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#41,Maggio Rodriguez R. - Pimentel M. Renault Clio Rally5,RC5,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
9,#42,Retama Emiliano - Retama Diego Renault Clio Rally5,RC5,16:40.2 [N],+2:02.1 +0.0,81.2 5.41,12
1,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,12:23.1,,105.1,13
2,#17,Ogier SÃ©bastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,12:23.2,+0.1 +0.1,105.1 0.00,13
3,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,12:23.6,+0.5 +0.4,105.1 0.02,13
