Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
54,#74,Yein Dai-wei - Hsieh Tsung-yu Škoda Fabia R5,RC2,10:03.0,+2:54.8 +2.9,81.6 12.8,3
55,#70,Jirovec Jiří - Král Josef Škoda Fabia R5,RC2,10:06.6,+2:58.4 +3.6,81.1 13.1,3
56,#35,Cachón A. - López Fernández A. Citroën C3 Rally2,RC2,10:16.6,+3:08.4 +10.0,79.8 13.8,3
57,#79,Pahlitzsch Thomas - Grundmann S. Peugeot 208 Rally4,RC4,10:20.0,+3:11.8 +3.4,79.3 14.0,3
58,#54,Vossen Henk - van Hoek Radboud Ford Fiesta Rally2,RC2,10:24.3,+3:16.1 +4.3,78.8 14.4,3
59,#80,Stejskal Václav - Omelka Zdeněk Renault Clio Rally5,RC5,10:45.3,+3:37.1 +21.0,76.2 15.9,3
60,#81,Šekuljica Slaven - Petrović Damir Renault Clio Rally5,RC5,10:46.2,+3:38.0 +0.9,76.1 16.0,3
61,#57,Ravenščak Martin - Ravenščak D. Ford Fiesta Rally3  [SR],RC3,18:36.6 [N],+11:28.4 +7:50.4,44.0 50.4,3
62,#67,Rada Martin - Jugas Jaroslav Abarth 124 Rally RGT  [SR],RGT,19:19.8 [N],+12:11.6 +43.2,42.4 53.6,3
1,#69,Rovanperä Kalle - Halttunen Jonne Toyota GR Yaris Rally1,RC1 M,12:30.8,,114.2,4
2,#4,Lappi Esapekka - Ferm Janne Hyundai i20 N Rally1,RC1 M,12:40.9,+10.1 +10.1,112.7 0.42,4
3,#33,Evans Elfyn - Martin Scott Toyota GR Yaris Rally1,RC1 M,12:45.4,+14.6 +4.5,112.0 0.61,4
4,#11,Neuville Thierry - Wydaeghe Martijn Hyundai i20 N Rally1,RC1 M,12:50.3,+19.5 +4.9,111.3 0.82,4
5,#8,Tänak Ott - Järveoja Martin Ford Puma Rally1,RC1 M,12:54.3,+23.5 +4.0,110.7 0.99,4
6,#18,Katsuta Takamoto - Johnston Aaron Toyota GR Yaris Rally1,RC1,12:56.6,+25.8 +2.3,110.4 1.08,4
7,#3,Suninen Teemu - Markkula Mikko Hyundai i20 N Rally1,RC1 M,12:59.5,+28.7 +2.9,110.0 1.21,4
8,#7,Loubet Pierre-Louis - Veillas B. Ford Puma Rally1,RC1 M,13:01.7,+30.9 +2.2,109.7 1.30,4
9,#13,Munster Grégoire - Louka Louis Ford Puma Rally1,RC1,13:02.8,+32.0 +1.1,109.5 1.34,4
10,#17,Ogier Sébastien - Landais Vincent Toyota GR Yaris Rally1,RC1 M,13:12.2,+41.4 +9.4,108.2 1.74,4
