Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
32,#101,Halivelakis A.  - Papageorgiou A. Ford Escort RS 2000 MKII,3 2000,8:27.55,+1:36.05 +  0.64,77.5 8.80,4
33,#44,Michos Ioannis  - Floros C. Citroën Saxo VTS,C5 F2,8:30.24,+1:38.74 +  2.69,77.0 9.04,4
34,#38,Diamantis D.  - Massialas A. Toyota Corolla AE86,C4 F2,8:34.27,+1:42.77 +  4.03,76.4 9.41,4
35,#45,Bandras Gavriil  - Bogdanos Spiros Peugeot 106,C6 F2,8:35.89,+1:44.39 +  1.62,76.2 9.56,4
36,#30,Kougias jr  - Farakliotis Dimitris Peugeot 206 RC,C3 F2,8:53.76,+2:02.26 +  17.87,73.7 11.2,4
37,#108,Nomikos Mihalis  - Trovas K. Toyota Starlet KP60,4 -1600,8:55.68,+2:04.18 +  1.92,73.4 11.4,4
38,#104,Gavriilidis Giorgos  - Mouzakis N. Ford Sierra RS Cosworth 4x4,4 2000+,9:04.81,+2:13.31 +  9.13,72.2 12.2,4
39,#102,Stafilopatis M.  - Chatzirigas G. Ford Sierra RS Cosworth 4x4,4 2000+,9:06.18,+2:14.68 +  1.37,72.0 12.3,4
40,#110,Georgakopoulos K.  - Kontos K. Toyota Corolla 1600 GT 2 Door AE86,4 -1600,9:15.10,+2:23.60 +  8.92,70.8 13.2,4
41,#115,Mitropoulos Kostas  - Bounazos D. Ford Escort Mexico MKI,2 2000,9:28.74,+2:37.24 +  13.64,69.1 14.4,4
42,#35,Manouskos Nikolaos  - Manouskos E. Citroën Saxo VTS,C6 F2,10:56.45,+4:04.95 +  1:27.71,59.9 22.4,4
43,#37,Anagnostakis K.  - Alexiadis D. Suzuki Swift Sport MK4,C4 F2,10:57.42,+4:05.92 +  0.97,59.8 22.5,4
