No.,Crew,Group,ss,Race,cou,time_SS_sec
6,Sordo  Dan,RC1,14,Safari,7,384.5
7,Loubet  P.,RC1,14,Safari,8,393.5
20,Solberg  O,RC2,14,Safari,9,400.8
22,Munster  G,RC2,14,Safari,10,406.4
27,Chwist  Da,RC2,14,Safari,11,425.0
26,Tundo  Car,RC2,14,Safari,12,433.3
4,Lappi  Esa,RC1,14,Safari,13,435.2
23,Prokop  Ma,RC2,14,Safari,14,436.3
24,Kremer  Ar,RC2,14,Safari,15,442.5
21,Kajetanowi,RC2,14,Safari,16,451.1
30,Virani  Aa,RC2,14,Safari,17,468.1
38,Bailey  Ja,RC3,14,Safari,18,480.8
25,Patel  Kar,RC2,14,Safari,19,498.8
32,Singh Vohr,RC2,14,Safari,20,505.6
41,Nzioka  Ev,-,14,Safari,21,506.4
34,Dominguez ,RC3,14,Safari,22,525.8
44,Sachania  ,-,14,Safari,23,548.6
37,Kimathi  M,RC3,14,Safari,24,562.0
45,Rathod  Mi,-,14,Safari,25,602.5
17,Ogier  S. ,RC1,15,Safari,1,675.9
69,Rovanperä ,RC1,15,Safari,2,684.5
8,Tänak  Ott,RC1,15,Safari,3,692.4
33,Evans  Elf,RC1,15,Safari,4,693.8
11,Neuville  ,RC1,15,Safari,5,699.4
18,Katsuta  T,RC1,15,Safari,6,703.6
6,Sordo  Dan,RC1,15,Safari,7,712.0
7,Loubet  P.,RC1,15,Safari,8,723.2
20,Solberg  O,RC2,15,Safari,9,735.8
22,Munster  G,RC2,15,Safari,10,765.6
24,Kremer  Ar,RC2,15,Safari,11,802.5
26,Tundo  Car,RC2,15,Safari,12,804.9
21,Kajetanowi,RC2,15,Safari,13,805.2
27,Chwist  Da,RC2,15,Safari,14,807.6
23,Prokop  Ma,RC2,15,Safari,15,817.0
25,Patel  Kar,RC2,15,Safari,16,843.3
30,Virani  Aa,RC2,15,Safari,17,855.9
34,Dominguez ,RC3,15,Safari,18,911.6
32,Singh Vohr,RC2,15,Safari,19,953.3
41,Nzioka  Ev,-,15,Safari,20,953.3
38,Bailey  Ja,RC3,15,Safari,21,959.5
37,Kimathi  M,RC3,15,Safari,22,969.2
44,Sachania  ,-,15,Safari,23,1027.2
45,Rathod  Mi,-,15,Safari,24,1054.8
4,Lappi  Esa,RC1,15,Safari,25,1064.2
8,Tänak  Ott,RC1,16,Safari,1,329.7
11,Neuville  ,RC1,16,Safari,2,330.3
69,Rovanperä ,RC1,16,Safari,3,330.6
33,Evans  Elf,RC1,16,Safari,4,333.9
17,Ogier  S. ,RC1,16,Safari,5,334.2
7,Loubet  P.,RC1,16,Safari,6,339.5
6,Sordo  Dan,RC1,16,Safari,7,345.5
18,Katsuta  T,RC1,16,Safari,8,348.4
20,Solberg  O,RC2,16,Safari,9,357.6
21,Kajetanowi,RC2,16,Safari,10,362.9
22,Munster  G,RC2,16,Safari,11,367.7
23,Prokop  Ma,RC2,16,Safari,12,388.7
24,Kremer  Ar,RC2,16,Safari,13,392.9
27,Chwist  Da,RC2,16,Safari,14,402.8
26,Tundo  Car,RC2,16,Safari,15,405.4
25,Patel  Kar,RC2,16,Safari,16,409.7
34,Dominguez ,RC3,16,Safari,17,439.5
4,Lappi  Esa,RC1,16,Safari,18,440.8
30,Virani  Aa,RC2,16,Safari,19,446.2
32,Singh Vohr,RC2,16,Safari,20,447.1
38,Bailey  Ja,RC3,16,Safari,21,449.1
41,Nzioka  Ev,-,16,Safari,22,456.0
37,Kimathi  M,RC3,16,Safari,23,460.1
45,Rathod  Mi,-,16,Safari,24,510.5
44,Sachania  ,-,16,Safari,25,517.8
69,Rovanperä ,RC1,17,Safari,1,362.6
17,Ogier  S. ,RC1,17,Safari,2,363.2
18,Katsuta  T,RC1,17,Safari,3,370.6
33,Evans  Elf,RC1,17,Safari,4,373.3
6,Sordo  Dan,RC1,17,Safari,5,374.0
8,Tänak  Ott,RC1,17,Safari,6,376.6
7,Loubet  P.,RC1,17,Safari,7,377.5
11,Neuville  ,RC1,17,Safari,8,381.8
20,Solberg  O,RC2,17,Safari,9,390.8
27,Chwist  Da,RC2,17,Safari,10,399.1
21,Kajetanowi,RC2,17,Safari,11,414.8
23,Prokop  Ma,RC2,17,Safari,12,421.9
24,Kremer  Ar,RC2,17,Safari,13,424.8
4,Lappi  Esa,RC1,17,Safari,14,434.7
26,Tundo  Car,RC2,17,Safari,15,436.4
30,Virani  Aa,RC2,17,Safari,16,452.3
38,Bailey  Ja,RC3,17,Safari,17,478.3
32,Singh Vohr,RC2,17,Safari,18,482.5
41,Nzioka  Ev,-,17,Safari,19,485.1
34,Dominguez ,RC3,17,Safari,20,526.5
44,Sachania  ,-,17,Safari,21,543.5
37,Kimathi  M,RC3,17,Safari,22,550.0
45,Rathod  Mi,-,17,Safari,23,588.0
18,Katsuta  T,RC1,18,Safari,1,713.6
33,Evans  Elf,RC1,18,Safari,2,724.6
69,Rovanperä ,RC1,18,Safari,3,724.7
6,Sordo  Dan,RC1,18,Safari,4,725.5
11,Neuville  ,RC1,18,Safari,5,725.8
17,Ogier  S. ,RC1,18,Safari,6,728.5
8,Tänak  Ott,RC1,18,Safari,7,736.0
20,Solberg  O,RC2,18,Safari,8,739.2
7,Loubet  P.,RC1,18,Safari,9,761.6
4,Lappi  Esa,RC1,18,Safari,10,763.6
21,Kajetanowi,RC2,18,Safari,11,805.0
27,Chwist  Da,RC2,18,Safari,12,815.6
24,Kremer  Ar,RC2,18,Safari,13,842.8
23,Prokop  Ma,RC2,18,Safari,14,850.1
26,Tundo  Car,RC2,18,Safari,15,853.0
34,Dominguez ,RC3,18,Safari,16,992.9
32,Singh Vohr,RC2,18,Safari,17,1007.7
38,Bailey  Ja,RC3,18,Safari,18,1032.1
