Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
2,#7,HeikkilÃ¤ Mikko  - Vaaleri Samu Å koda Fabia Rally2 evo,RC2,7:22.2,+0.4 +  0.4,119.1 0.03,5
3,#1,Paddon Hayden  - Kennard John Hyundai i20 N Rally2,RC2,7:24.6,+2.8 +  2.4,118.5 0.19,5
4,#8,LinnamÃ¤e Georg  - Morgan James Hyundai i20 N Rally2,RC2,7:25.4,+3.6 +  0.8,118.2 0.25,5
5,#2,Ãstberg Mads  - Barth Patrik CitroÃ«n C3 Rally2,RC2,7:26.7,+4.9 +  1.3,117.9 0.33,5
6,#9,McErlean Josh  - Fulton James Hyundai i20 N Rally2,RC2,7:28.7,+6.9 +  2.0,117.4 0.47,5
7,#6,Franceschi M.  - Escartefigue J. Å koda Fabia Rally2 evo,RC2,7:30.5,+8.7 +  1.8,116.9 0.59,5
8,#14,Virves Robert  - Drew Craig Ford Fiesta Rally2,RC2,7:30.9,+9.1 +  0.4,116.8 0.62,5
9,#3,Llarena EfrÃ©n  - FernÃ¡ndez Sara Å koda Fabia Rally2 evo,RC2,7:34.0,+12.2 +  3.1,116.0 0.83,5
10,#17,Pryce Osian  - PrÃ©vot StÃ©phane Å koda Fabia Rally2 evo,RC2,7:34.3,+12.5 +  0.3,115.9 0.85,5
11,#18,Battistolli A.  - Scattolin S. Å koda Fabia RS Rally2,RC2,7:36.4,+14.6 +  2.1,115.4 1.00,5
12,#15,Campedelli Simone  - Canton Tania Å koda Fabia Rally2 evo,RC2,7:36.5,+14.7 +  0.1,115.4 1.00,5
13,#12,RÃ¥dstrÃ¶m Dennis  - Johansson J. Ford Fiesta Rally2,RC2,7:36.7,+14.9 +  0.2,115.3 1.02,5
14,#10,MareÅ¡ Filip  - Bucha Radovan Å koda Fabia Rally2 evo,RC2,7:38.1,+16.3 +  1.4,115.0 1.11,5
15,#16,LÃ¡szlÃ³ Martin  - Berendi DÃ¡vid Å koda Fabia Rally2 evo,RC2,7:42.7,+20.9 +  4.6,113.8 1.43,5
16,#11,Cais Erik  - BacigÃ¡l Igor Å koda Fabia RS Rally2,RC2,7:44.5,+22.7 +  1.8,113.4 1.55,5
17,#22,Armstrong Jon  - Fair Cameron Ford Fiesta Rally3,RC3,7:48.5 [N],+26.7 +  4.0,112.4 1.83,5
18,#4,Mabellini Andrea  - Lenzi Virginia Å koda Fabia Rally2 evo,RC2,7:51.2,+29.4 +  2.7,111.8 2.01,5
19,#19,KoÅtun JarosÅaw  - Pleskot I. Ford Fiesta Rally2,RC2,8:04.0,+42.2 +  12.8,108.8 2.88,5
20,#53,Terlecki Aleksander  - Szeja M. Å koda Fabia Rally2 evo,RC2,8:05.0,+43.2 +  1.0,108.6 2.95,5
21,#24,Parys Piotr  - Syty Damian Ford Fiesta Rally3,RC3,8:05.7,+43.9 +  0.7,108.4 3.00,5
22,#25,Soria Paulo  - Itu Sergiu Renault Clio Rally3,RC3,8:08.1,+46.3 +  2.4,107.9 3.16,5
