Pos.,No,Crew,Gr/Cl,ss_time,Diff,Speed,ss
16,#9,Nucita Andrea  - Fenoli Manuel Hyundai i20 N Rally2,RC2,7:06.9,+17.4 +  1.4,114.1 1.29,3
17,#25,Rådström Dennis  - Johansson J. Ford Fiesta Rally2,RC2,7:07.5,+18.0 +  0.6,113.9 1.33,3
18,#19,Byśkiniewicz Ł.  - Siatkowski D. Škoda Fabia Rally2 evo,RC2 2,7:09.4,+19.9 +  1.9,113.4 1.47,3
19,#60,Szeja Jarosław  - Szeja Marcin Hyundai i20 R5,RC2 2,7:11.7,+22.2 +  2.3,112.8 1.64,3
20,#26,Kołtun Jarosław  - Pleskot I. Ford Fiesta Rally2,RC2 2,7:13.2,+23.7 +  1.5,112.4 1.75,3
21,#23,Pryce Osian  - Prévot Stéphane Škoda Fabia Rally2 evo,RC2,7:14.6,+25.1 +  1.4,112.1 1.86,3
22,#31,Armstrong Jon  - Fair Cameron Ford Fiesta Rally3,RC3,7:14.7,+25.2 +  0.1,112.0 1.86,3
23,#16,László Martin  - Berendi Dávid Škoda Fabia Rally2 evo,RC2,7:15.6,+26.1 +  0.9,111.8 1.93,3
24,#33,Matulka Jakub  - Dymurski Daniel Ford Fiesta Rally3,RC3 3,7:28.5,+39.0 +  12.9,108.6 2.88,3
25,#17,Płachytka Sylwester  - Gerber J. Škoda Fabia Rally2 evo,RC2 2,7:30.2,+40.7 +  1.7,108.2 3.01,3
26,#53,Yamamoto Yuki  - Teiskonen Miika Renault Clio Rally4  [SR],RC4,7:37.4,+47.9 +  7.2,106.5 3.54,3
27,#30,Bertolotti Simone  - Capilli F. Citroën C3 Rally2,RC2,7:39.1,+49.6 +  1.7,106.1 3.67,3
28,#45,Nore Ola jnr.  - Eilertsen Rune Renault Clio Rally4,RC4,7:41.5,+52.0 +  2.4,105.5 3.84,3
29,#32,Parys Piotr  - Syty Damian Ford Fiesta Rally3,RC3 3,7:42.5,+53.0 +  1.0,105.3 3.92,3
30,#29,Cuzma Bogdan  - Minor Ilka Škoda Fabia RS Rally2,RC2,7:42.7,+53.2 +  0.2,105.3 3.93,3
31,#47,Schulz Timo  - Wenzel Michael Opel Corsa Rally4,RC4,7:43.4,+53.9 +  0.7,105.1 3.98,3
32,#35,Daprà Roberto  - Guglielmetti L. Peugeot 208 Rally4,RC4,7:45.9,+56.4 +  2.5,104.5 4.17,3
33,#39,Hansen Victor  - Johansson Victor Peugeot 208 Rally4,RC4,7:46.8,+57.3 +  0.9,104.3 4.24,3
34,#43,Maior Norbert  - Maior F. Peugeot 208 Rally4,RC4,7:47.0,+57.5 +  0.2,104.3 4.25,3
35,#41,Johansson Mille  - Grönvall Johan Ford Fiesta Rally4,RC4,7:47.4,+57.9 +  0.4,104.2 4.28,3
36,#55,Kogure Hikaru  - Luhtinen T. Renault Clio Rally4,RC4,7:47.7,+58.2 +  0.3,104.1 4.30,3
37,#74,Roefler Marek  - Bała Marek Ford Fiesta Rally3,3,7:48.1,+58.6 +  0.4,104.1 4.33,3
38,#38,Andersson Simon  - Jönsson J. Peugeot 208 Rally4,RC4,7:50.2,+1:00.7 +  2.1,103.6 4.49,3
39,#40,Herczig Patrik  - Varga Kristóf Peugeot 208 Rally4,RC4,7:50.3,+1:00.8 +  0.1,103.6 4.49,3
40,#73,Krotoszyński Piotr  - Martynek M. Ford Fiesta Rally3,3,7:50.5,+1:01.0 +  0.2,103.5 4.51,3
41,#50,Zeiringer Fabian  - Letz Angelika Opel Corsa Rally4,RC4,7:51.1,+1:01.6 +  0.6,103.4 4.55,3
42,#28,Somaschini Rachele  - Arena Nicola Citroën C3 Rally2,RC2,7:52.7,+1:03.2 +  1.6,103.0 4.67,3
